"synonyms","species"
"Toxorhamphus_pygmaeum","Oedistoma_pygmaeum"
"Tricholaema_lachrymosa","Tricholaema_lacrymosa"
"Turdus_abyssinicus","Turdus_olivaceus"
"Turdus_atrogularis","Turdus_ruficollis"
"Turdus_eunomus","Turdus_naumanni"
"Turdus_roehli","Turdus_olivaceus"
"Turdus_simillimus","Turdus_merula"
"Turnagra_capensis","Extinct"
"Upupa_marginata","Upupa_africana"
"Vanellus_macropterus","Extinct"
"Xenicus_longipes","Extinct"
"Xiphocolaptes_carajaensis","Xiphocolaptes_promeropirhynchus"
"Xiphorhynchus_chunchotambo","Xiphorhynchus_ocellatus"
"Elaenia_chilensis","Elaenia_albiceps"
"Zimmerius_parvus","Zimmerius_vilissimus"
"Zimmerius_petersi","Zimmerius_improbus"
"Zimmerius_minimus","Zimmerius_chrysops"
"Knipolegus_cabanisi","Knipolegus_signatus"
"Sirystes_albocinereus","Sirystes_sibilator"
"Sirystes_subcanescens","Sirystes_sibilator"
"Machaeropterus_striolatus","Machaeropterus_regulus"
"Dixiphia_cornuta","Pipra_cornuta"
"Dixiphia_mentalis","Pipra_mentalis"
"Dixiphia_chloromeros","Pipra_chloromeros"
"Dixiphia_erythrocephala","Pipra_erythrocephala"
"Dixiphia_rubrocapilla","Pipra_rubrocapilla"
"Sericulus_ardens","Sericulus_aureus"
"Chenorhamphus_grayi","Malurus_grayi"
"Chenorhamphus_campbelli","Malurus_campbelli"
"Amytornis_modestus","Amytornis_textilis"
"Philemon_plumigenis","Philemon_moluccensis"
"Philemon_yorki","Philemon_buceroides"
"Melithreptus_chloropsis","Melithreptus_lunatus"
"Nesoptilotis_leucotis","Lichenostomus_leucotis"
"Nesoptilotis_flavicollis","Lichenostomus_flavicollis"
"Melipotes_carolae","New"
"Bolemoreus_frenatus","Lichenostomus_frenatus"
"Bolemoreus_hindwoodi","Lichenostomus_hindwoodi"
"Caligavis_chrysops","Lichenostomus_chrysops"
"Caligavis_subfrenata","Lichenostomus_subfrenatus"
"Caligavis_obscura","Lichenostomus_obscurus"
"Stomiopera_unicolor","Lichenostomus_unicolor"
"Stomiopera_flava","Lichenostomus_flavus"
"Gavicalis_versicolor","Lichenostomus_versicolor"
"Gavicalis_fasciogularis","Lichenostomus_fasciogularis"
"Gavicalis_virescens","Lichenostomus_virescens"
"Ptilotula_flavescens","Lichenostomus_flavescens"
"Ptilotula_fusca","Lichenostomus_fuscus"
"Ptilotula_keartlandi","Lichenostomus_keartlandi"
"Ptilotula_plumula","Lichenostomus_plumulus"
"Ptilotula_ornata","Lichenostomus_ornatus"
"Ptilotula_penicillata","Lichenostomus_penicillatus"
"Meliphaga_cinereifrons","Meliphaga_gracilis"
"Meliphaga_fordiana","Meliphaga_albilineata"
"Calamanthus_pyrrhopygius","Hylacola_pyrrhopygia"
"Calamanthus_montanellus","Calamanthus_campestris"
"Philesturnus_rufusater","Philesturnus_carunculatus"
"Ptilorrhoa_geislerorum","Ptilorrhoa_caerulescens"
"Cinclosoma_alisteri","Cinclosoma_cinnamomeum"
"Cinclosoma_marginatum","Cinclosoma_castaneothorax"
"Batis_reichenowi","Batis_capensis"
"Batis_erlangeri","Batis_minor"
"Platysteira_hormophora","Platysteira_castanea"
"Tephrodornis_sylvicola","Tephrodornis_gularis"
"Tephrodornis_affinis","Tephrodornis_pondicerianus"
"Bocagia_minuta","Tchagra_minutus"
"Laniarius_major","Laniarius_aethiopicus"
"Laniarius_sublacteus","Laniarius_aethiopicus"
"Coracina_dobsoni","Coracina_striata"
"Coracina_ingens","Coracina_papuensis"
"Coracina_cucullata","Coracina_cinerea"
"Coracina_monacha","Coracina_tenuirostris"
"Coracina_nesiotis","Coracina_tenuirostris"
"Coracina_insperata","Coracina_tenuirostris"
"Coracina_remota","Coracina_tenuirostris"
"Lalage_conjuncta","Lalage_leucomela"
"Pericrocotus_albifrons","Pericrocotus_erythropygius"
"Pericrocotus_speciosus","Pericrocotus_flammeus"
"Daphoenositta_papuensis","Daphoenositta_chrysoptera"
"Coracornis_sanghirensis","Colluricincla_megarhyncha"
"Pachycephala_citreogaster","Pachycephala_pectoralis"
"Pachycephala_orioloides","Pachycephala_pectoralis"
"Pachycephala_feminina","Pachycephala_pectoralis"
"Pachycephala_chlorura","Pachycephala_caledonica"
"Lanius_phoenicuroides","Lanius_isabellinus"
"Lanius_pallidirostris","Lanius_meridionalis"
"Lanius_humeralis","Lanius_collaris"
"Oriolus_decipiens","Oriolus_bouroensis"
"Oriolus_kundoo","Oriolus_oriolus"
"Dicrurus_menagei","Dicrurus_bracteatus"
"Dicrurus_lophorinus","Dicrurus_paradiseus"
"Rhipidura_samarensis","Rhipidura_superciliaris"
"Rhipidura_sauli","Rhipidura_cyaniceps"
"Rhipidura_albiventris","Rhipidura_cyaniceps"
"Rhipidura_albogularis","Rhipidura_albicollis"
"Rhipidura_nigritorquis","Rhipidura_javanica"
"Rhipidura_dryas","Rhipidura_rufifrons"
"Symposiachrus_guttula","Monarcha_guttula"
"Symposiachrus_bimaculatus","Monarcha_trivirgatus"
"Arses_lorealis","Arses_telescophthalmus"
"Myiagra_nana","Myiagra_inquieta"
"Aphelocoma_wollweberi","Aphelocoma_ultramarina"
"Aphelocoma_woodhouseii","Aphelocoma_californica"
"Cyanopica_cooki","Cyanopica_cyanus"
"Cissa_jefferyi","Cissa_thalassina"
"Dendrocitta_cinerascens","Dendrocitta_occipitalis"
"Nucifraga_multipunctata","Nucifraga_caryocatactes"
"Corvus_violaceus","Corvus_enca"
"Corvus_cornix","Corvus_corone"
"Corvus_insularis","Corvus_orru"
"Megalampitta_gigantea","Melampitta_gigantea"
"Parotia_berlepschi","Parotia_carolae"
"Poecile_hyrcanus","Parus_lugubris"
"Poecile_weigoldicus","Parus_montanus"
"Machlolophus_nuchalis","Parus_nuchalis"
"Machlolophus_holsti","Parus_holsti"
"Machlolophus_xanthogenys","Parus_xanthogenys"
"Machlolophus_aplonotus","Parus_xanthogenys"
"Machlolophus_spilonotus","Parus_spilonotus"
"Melaniparus_guineensis","Parus_guineensis"
"Melaniparus_pallidiventris","Parus_rufiventris"
"Melaniparus_fringillinus","Parus_fringillinus"
"Eremopterix_hova","Mirafra_hova"
"Spizocorys_fremantlii","Pseudalaemon_fremantlii"
"Alauda_leucoptera","Melanocorypha_leucoptera"
"Galerida_macrorhyncha","Galerida_cristata"
"Alaudala_athensis","Calandrella_somalica"
"Alaudala_cheleensis","Calandrella_cheleensis"
"Alaudala_somalica","Calandrella_somalica"
"Alaudala_rufescens","Calandrella_rufescens"
"Alaudala_raytal","Calandrella_raytal"
"Pycnonotus_fuscoflavescens","Pycnonotus_atriceps"
"Pycnonotus_dispar","Pycnonotus_melanicterus"
"Pycnonotus_gularis","Pycnonotus_melanicterus"
"Pycnonotus_montis","Pycnonotus_melanicterus"
"Pycnonotus_somaliensis","Pycnonotus_barbatus"
"Pycnonotus_dodsoni","Pycnonotus_barbatus"
"Pycnonotus_tricolor","Pycnonotus_barbatus"
"Pycnonotus_cinereifrons","Pycnonotus_plumosus"
"Arizelocichla_kakamegae","Andropadus_masukuensis"
"Arizelocichla_kikuyuensis","Andropadus_nigriceps"
"Arizelocichla_neumanni","Andropadus_nigriceps"
"Arizelocichla_fusciceps","Andropadus_nigriceps"
"Arizelocichla_chlorigula","Chlorocichla_flavicollis"
"Arizelocichla_olivaceiceps","Andropadus_milanjensis"
"Arizelocichla_striifacies","Andropadus_milanjensis"
"Phyllastrephus_placidus","Phyllastrephus_cabanisi"
"Phyllastrephus_alfredi","Phyllastrephus_flavostriatus"
"Phyllastrephus_albigula","Phyllastrephus_debilis"
"Alophoixus_frater","Alophoixus_bres"
"Thapsinillas_longirostris","Alophoixus_affinis"
"Thapsinillas_mysticalis","Alophoixus_affinis"
"Hemixos_cinereus","Hemixos_flavala"
"Hypsipetes_moheliensis","Hypsipetes_parvirostris"
"Hypsipetes_mindorensis","Ixos_philippinus"
"Hypsipetes_guimarasensis","Ixos_philippinus"
"Riparia_chinensis","Riparia_paludicola"
"Riparia_diluta","Riparia_riparia"
"Cecropis_hyperythra","Hirundo_daurica"
"Cecropis_domicella","Hirundo_daurica"
"Cecropis_badia","Hirundo_striolata"
"Horornis_borealis","Cettia_canturians"
"Horornis_haddeni","Cettia_haddeni"
"Horornis_brunnescens","Cettia_brunnescens"
"Aegithalos_glaucogularis","Aegithalos_caudatus"
"Aegithalos_bonvaloti","Aegithalos_iouschistos"
"Aegithalos_sharpei","Aegithalos_iouschistos"
"Phylloscopus_xanthodryas","Phylloscopus_borealis"
"Phylloscopus_plumbeitarsus","Phylloscopus_trochiloides"
"Phylloscopus_nigrorum","Phylloscopus_trivirgatus"
"Iduna_opaca","Hippolais_opaca"
"Megalurus_macrurus","Megalurus_timoriensis"
"Xanthomixis_tenebrosa","Bernieria_tenebrosa"
"Cisticola_emini","Cisticola_aberrans"
"Cisticola_distinctus","Cisticola_lais"
"Cisticola_marginatus","Cisticola_galactotes"
"Cisticola_haematocephalus","Cisticola_galactotes"
"Cisticola_lugubris","Cisticola_galactotes"
"Cisticola_luapula","Cisticola_galactotes"
"Prinia_superciliaris","Prinia_atrogularis"
"Apalis_kaboboensis","Apalis_porphyrolaema"
"Camaroptera_brevicaudata","Camaroptera_brachyura"
"Camaroptera_harterti","Camaroptera_brachyura"
"Orthotomus_chloronotus","Orthotomus_atrogularis"
"Laticilla_cinerascens","Prinia_burnesii"
"Graminicola_striatus","Graminicola_bengalensis"
"Turdoides_huttoni","Turdoides_caudata"
"Babax_woodi","Babax_lanceolatus"
"Garrulax_treacheri","Garrulax_mitratus"
"Trochalopteron_cachinnans","Strophocincla_cachinnans"
"Trochalopteron_fairbanki","Strophocincla_fairbanki"
"Trochalopteron_imbricatum","Garrulax_imbricatus"
"Liocichla_ripponi","Liocichla_phoenicea"
"Pseudoalcippe_atriceps","Pseudoalcippe_abyssinica"
"Sylvia_crassirostris","Sylvia_hortensis"
"Sylvia_deserti","Sylvia_nana"
"Sylvia_balearica","Sylvia_sarda"
"Psittiparus_bakeri","Paradoxornis_ruficeps"
"Psittiparus_margaritae","Paradoxornis_margaritae"
"Paradoxornis_polivanovi","Paradoxornis_heudei"
"Dasycrotapha_pygmaea","Stachyris_plateni"
"Zosterops_albogularis_ü¾Œ†„¼","Zosterops_albogularis"
"Zosterops_virens","Zosterops_pallidus"
"Zosterops_kikuyuensis","Zosterops_poliogastrus"
"Zosterops_silvanus","Zosterops_senegalensis"
"Zosterops_mauritianus","Zosterops_borbonicus"
"Zosterops_feae","Zosterops_ficedulinus"
"Zosterops_kirki","Zosterops_maderaspatanus"
"Campylorhynchus_humilis","Campylorhynchus_rufinucha"
"Campylorhynchus_capistratus","Campylorhynchus_rufinucha"
"Troglodytes_hiemalis","Troglodytes_troglodytes"
"Troglodytes_pacificus","Troglodytes_troglodytes"
"Polioptila_facilis","Polioptila_guianensis"
"Polioptila_paraensis","Polioptila_guianensis"
"Sitta_arctica","Sitta_europaea"
"Sitta_cinnamoventris","Sitta_castanea"
"Sitta_neglecta","Sitta_castanea"
"Sitta_przewalskii","Sitta_leucopsis"
"Salpornis_salvadori","Salpornis_spilonotus"
"Aplonis_circumscripta","Aplonis_metallica"
"Gracula_robusta","Gracula_religiosa"
"Gracula_enganensis","Gracula_religiosa"
"Acridotheres_javanicus","Acridotheres_fuscus"
"Sturnia_blythii","Sturnus_malabaricus"
"Geokichla_camaronensis","Zoothera_camaronensis"
"Zoothera_heinrichi","Geomalia_heinrichi"
"Turdus_litsitsirupa","Psophocichla_litsitsirupa"
"Turdus_maximus","Turdus_merula"
"Turdus_eremita","Nesocichla_eremita"
"Cercotrichas_coryphoeus","Erythropygia_coryphaeus"
"Copsychus_fulicatus","Saxicoloides_fulicatus"
"Copsychus_pyrropygus","Trichixos_pyrropygus"
"Melaenornis_pallidus","Bradornis_pallidus"
"Melaenornis_infuscatus","Bradornis_infuscatus"
"Melaenornis_microrhynchus","Bradornis_microrhynchus"
"Melaenornis_mariquensis","Bradornis_mariquensis"
"Melaenornis_silens","Sigelus_silens"
"Muscicapa_williamsoni","Muscicapa_dauurica"
"Anthipes_unicolor","Cyornis_unicolor"
"Anthipes_poliogenys","Cyornis_poliogenys"
"Anthipes_banyumas","Cyornis_banyumas"
"Anthipes_magnirostris","Cyornis_magnirostris"
"Anthipes_lemprieri","Cyornis_lemprieri"
"Anthipes_tickelliae","Cyornis_tickelliae"
"Anthipes_caerulatus","Cyornis_caerulatus"
"Anthipes_superbus","Cyornis_superbus"
"Anthipes_rubeculoides","Cyornis_rubeculoides"
"Anthipes_glaucicomans","Cyornis_rubeculoides"
"Anthipes_turcosus","Cyornis_turcosus"
"Anthipes_rufigastra","Cyornis_rufigastra"
"Anthipes_djampeanus","Cyornis_omissus"
"Anthipes_omissus","Cyornis_omissus"
"Anthipes_hyacinthinus","Cyornis_hyacinthinus"
"Anthipes_hoevelli","Cyornis_hoevelli"
"Anthipes_sanfordi","Cyornis_sanfordi"
"Anthipes_concretus","Cyornis_concretus"
"Anthipes_oscillans","Rhinomyias_oscillans"
"Anthipes_brunneatus","Rhinomyias_brunneatus"
"Anthipes_nicobaricus","Rhinomyias_brunneatus"
"Anthipes_olivaceus","Rhinomyias_olivaceus"
"Anthipes_umbratilis","Rhinomyias_umbratilis"
"Anthipes_ruficauda","Rhinomyias_ruficauda"
"Anthipes_colonus","Rhinomyias_colonus"
"Cyanoptila_cumatilis","Cyanoptila_cyanomelana"
"Eumyias_additus","Rhinomyias_additus"
"Cossypha_ansorgei","Xenocopsychus_ansorgei"
"Vauriella_gularis","Rhinomyias_gularis"
"Vauriella_albigularis","Rhinomyias_albigularis"
"Vauriella_insignis","Rhinomyias_insignis"
"Vauriella_goodfellowi","Rhinomyias_goodfellowi"
"Larvivora_brunnea","Luscinia_brunnea"
"Larvivora_cyane","Luscinia_cyane"
"Larvivora_sibilans","Luscinia_sibilans"
"Larvivora_komadori","Erithacus_komadori"
"Larvivora_akahige","Erithacus_akahige"
"Larvivora_ruficeps","Luscinia_ruficeps"
"Luscinia_phoenicuroides","Hodgsonius_phaenicuroides"
"Calliope_pectoralis","Luscinia_pectoralis"
"Calliope_calliope","Luscinia_calliope"
"Calliope_pectardens","Luscinia_pectardens"
"Calliope_obscura","Luscinia_obscura"
"Tarsiger_rufilatus","Tarsiger_cyanurus"
"Enicurus_borneensis","Enicurus_leschenaulti"
"Ficedula_speculigera","Ficedula_hypoleuca"
"Ficedula_elisae","Ficedula_narcissina"
"Ficedula_riedeli","Ficedula_dumetoria"
"Phoenicurus_coeruleocephala","Phoenicurus_caeruleocephala"
"Phoenicurus_fuliginosus","Rhyacornis_fuliginosa"
"Phoenicurus_bicolor","Rhyacornis_bicolor"
"Phoenicurus_leucocephalus","Chaimarrornis_leucocephalus"
"Myrmecocichla_monticola","Oenanthe_monticola"
"Oenanthe_albifrons","Myrmecocichla_albifrons"
"Dicaeum_minullum","Dicaeum_concolor"
"Dicaeum_virescens","Dicaeum_concolor"
"Dicaeum_schistaceiceps","Dicaeum_erythrothorax"
"Anthreptes_griseigularis","Anthreptes_malacensis"
"Leptocoma_brasiliana","Nectarinia_sperata"
"Cinnyris_usambaricus","Nectarinia_mediocris"
"Cinnyris_fuelleborni","Nectarinia_fuelleborni"
"Cinnyris_hofmanni","Nectarinia_shelleyi"
"Cinnyris_abbotti","Nectarinia_sovimanga"
"Aethopyga_guimarasensis","Aethopyga_flagrans"
"Aethopyga_jefferyi","Aethopyga_pulcherrima"
"Aethopyga_decorosa","Aethopyga_pulcherrima"
"Aethopyga_magnifica","Aethopyga_siparaja"
"Arachnothera_flammifera","Arachnothera_longirostra"
"Arachnothera_dilutior","Arachnothera_longirostra"
"Passer_italiae","Passer_domesticus"
"Passer_zarudnyi","Passer_simplex"
"Montifringilla_henrici","Montifringilla_nivalis"
"Anthus_australis","Anthus_novaeseelandiae"
"Sarkidiornis_sylvicola","Sarkidiornis_melanotos"
"Leucocarbo_georgianus","Phalacrocorax_georgianus"
"Leucocarbo_bransfieldensis","Phalacrocorax_bransfieldensis"
"Leucocarbo_nivalis","Phalacrocorax_nivalis"
"Leucocarbo_melanogenis","Phalacrocorax_melanogenis"
"Leucocarbo_purpurascens","Phalacrocorax_purpurascens"
"Eupodotis_rueppelii","Eupodotis_rueppellii"
"Gallirallus_lafresnayanus","Extinct"
"Gallinula_comeri","Gallinula_nesiotis"
"Grus_carunculata","Grus_carunculatus"
"Stercorarius_alle","Alle_alle"
"Chrysococcyx_meyerii","Chrysococcyx_meyeri"
"Glaucidium_cobanense","Glaucidium_gnoma"
"Glaucidium_castanotum","Glaucidium_cuculoides"
"Setopagis_parvula","Caprimulgus_parvulus"
"Thectocercus_acuticaudatus","Aratinga_acuticaudata"
"Accipiter_hiogaster","Accipiter_novaehollandiae"
"Cinnyris_neergaardi","Nectarinia_neergardi"
"Accipitter_castanilus","Accipiter_castanilius"
"Accipiter_striatus","Accipiter_chionogaster"
"Accipiter_striatus","Accipiter_erythronemius"
"Accipiter_virgatus","Accipiter_gularis"
"Accipiter_toussenelii","Accipiter_tachiro"
"Accipiter_striatus","Accipiter_ventralis"
"Aquila_heliaca","Aquila_adalberti"
"Accipiter_heliaca","Aquila_adalberti"
"Accipiter_audax","Aquila_audax"
"Hieraaetus_dubius","Aquila_ayresii"
"Hiraaetus_fasciatus","Aquila_fasciata"
"Accipiter_heliaca","Aquila_heliaca"
"Aquila_rapax","Aquila_nipalensis"
"Accipiter_nipalensis","Aquila_nipalensis"
"Buteo_brachyurus","Buteo_albigula"
"Buteo_rufofuscus","Buteo_archeri"
"Buteo_rufofuscus","Buteo_augur"
"Buteo_rufinus","Buteo_bannermani"
"Buteo_buteo","Buteo_bannermani"
"Buteo_buteo","Buteo_burmanicus"
"Buteo_buteo","Buteo_japonicus"
"Buteo_creophilus","Buteo_oreophilus"
"Asturina_nitida","Buteo_plagiatus"
"Buteo_nitidus","Buteo_plagiatus"
"Buteo_swainsonii","Buteo_swainsoni"
"Buteo_oreophilus","Buteo_trizonatus"
"Buteo_creophilus","Buteo_trizonatus"
"Buteogallus_anthracinus","Buteogallus_gundlachii"
"Buteogallus_gundlachi","Buteogallus_gundlachii"
"Chondrohierax_uncinatus","Chondrohierax_wilsonii"
"Circaetus_gallicus","Circaetus_beaudouini"
"Circaetus_gallicus","Circaetus_pectoralis"
"Circus_cyaneus","Circus_hudsonius"
"Circus_maillardi","Circus_macrosceles"
"Circus_macroarus","Circus_macrourus"
"Circus_melanoleucus","Circus_melanoleucos"
"Circus_melanoleuous","Circus_melanoleucos"
"Circus_spilonotus","Circus_spilothorax"
"Aquila_pomarina","Clanga_hastata"
"Elanus_auxillaris","Elanus_axillaris"
"Elanus_soriptus","Elanus_scriptus"
"Gyps_fulvus","Gyps_coprotheres"
"Gyps_indicus","Gyps_tenuirostris"
"Ichthyophaga_humilis","Haliaeetus_humilis"
"Ichthyophaga_ichthyaetus","Haliaeetus_ichthyaetus"
"Haliaaetus_leucocephalus","Haliaeetus_leucocephalus"
"Haliacetus_leucogaster","Haliaeetus_leucogaster"
"Haliaeetus_leucoryphys","Haliaeetus_leucoryphus"
"Haliaeetus_pelagious","Haliaeetus_pelagicus"
"Haliastur_sphenarus","Haliastur_sphenurus"
"Hieraaetus_morphnoides","Hieraaetus_weiskei"
"Leucopternis_albicollis","Leucopternis_occidentalis"
"Lophoaetus_occipitalis","Lophaetus_occipitalis"
"Machaerhamphus_alcinus","Macheiramphus_alcinus"
"Melierax_canorus","Melierax_poliopterus"
"Milvus_migrans","Milvus_aegyptius"
"Milvus_fasciicauda","Milvus_milvus"
"Neophron_peronopterus","Neophron_percnopterus"
"Spizaetus_cirrhatus","Nisaetus_floris"
"Spizaetus_nipalensis","Nisaetus_kelaarti"
"Pernis_apivorus","Pernis_ptilorhynchus"
"Pernis_celebensis","Pernis_steerei"
"Aegypius_calvus","Sarcogyps_calvus"
"Spilornis_cheela","Spilornis_holospilus"
"Spilornis_cheela","Spilornis_kinabaluensis"
"Spilornis_cheela","Spilornis_klossi"
"Spilornis_cheela","Spilornis_rufipectus"
"Sptzastur_melanoleucus","Spizaetus_melanoleucus"
"Aegypius_tracheliotus","Torgos_tracheliotos"
"Sarcorhamphus_papa","Sarcoramphus_papa"
"Pandion_haliaetus","Pandion_cristatus"
"Alopochen_aeyptiacus","Alopochen_aegyptiaca"
"Anas_crecca","Anas_carolinensis"
"Anas_aucklandica","Anas_chlorotis"
"Anas_platyrhynchos","Anas_diazi"
"Anas_discora","Anas_discors"
"Anas_acuta","Anas_eatoni"
"Anas_erythrorhynchus","Anas_erythrorhyncha"
"Anas_platyrhynchos","Anas_fulvigula"
"Anas_gibberifrons","Anas_gracilis"
"Anas_punctata","Anas_hottentota"
"Anas_hottentata","Anas_hottentota"
"Anas_platyrhynchos","Anas_laysanensis"
"Anas_aucklandica","Anas_nesiotis"
"Anas_versicolor","Anas_puna"
"Anas_platyrhynchos","Anas_rubripes"
"Anas_platyrhynchos","Anas_wyvilliana"
"Anser_fabalis","Anser_brachyrhynchus"
"Anser_brachyrhynchos","Anser_brachyrhynchus"
"Anser_domesticus","Anser_cygnoides"
"Anser_fabalis","Anser_serrirostris"
"Aythya_aythya","Aythya_affinis"
"Aythya_novae-seelandiae","Aythya_novaeseelandiae"
"Aythya_valisinera","Aythya_valisineria"
"Biztura_lobata","Biziura_lobata"
"Branta_hrota","Branta_bernicla"
"Branta_nigricans","Branta_bernicla"
"Branta_bernical","Branta_bernicla"
"Branta_canadiensis","Branta_canadensis"
"Branta_canandensis","Branta_canadensis"
"Branta_canadensis","Branta_hutchinsii"
"Branta_canadiensis","Branta_hutchinsii"
"Branta_canandensis","Branta_hutchinsii"
"Cairinia_moschata","Cairina_moschata"
"Callonecta_leucophrys","Callonetta_leucophrys"
"Chen_canagicus","Chen_canagica"
"Anser_rossi","Chen_rossii"
"Chloephaga_rubiceps","Chloephaga_rubidiceps"
"Cygnus_melanocephala","Cygnus_atratus"
"Cygnus_cygnus","Cygnus_buccinator"
"Cygnus_cygnus_buccinator","Cygnus_buccinator"
"Cygnus_c","Cygnus_buccinator"
"Cygnus_bewickii","Cygnus_columbianus"
"Cygnus_c","Cygnus_cygnus"
"Cygnus_melanacorypha","Cygnus_melancoryphus"
"Histrionious_histrionious","Histrionicus_histrionicus"
"Malacorhynchus_menbranaceus","Malacorhynchus_membranaceus"
"Malacorhynchus_membranaceous","Malacorhynchus_membranaceus"
"Malacorhynchus_angustirostris","Marmaronetta_angustirostris"
"Marmaronetta_anguirostris","Marmaronetta_angustirostris"
"Melanitta_nigra","Melanitta_americana"
"Melanitta_fusca","Melanitta_deglandi"
"Netta_erythropthalma","Netta_erythrophthalma"
"Plectopterus_gambensis","Plectropterus_gambensis"
"Rhondonessa_caryophyllacea","Rhodonessa_caryophyllacea"
"Salvadorinia_waiguensis","Salvadorina_waigiuensis"
"Sarkidornis_melanotos","Sarkidiornis_melanotos"
"Sakidiornis_melanotos","Sarkidiornis_melanotos"
"Sarkidornis_melanotos","Sarkidiornis_sylvicola"
"Sakidiornis_melanotos","Sarkidiornis_sylvicola"
"Tachyeres_cinereus","Tachyeres_pteneres"
"Anseranas_semipalpata","Anseranas_semipalmata"
"Aegotheles_bennettii","Aegotheles_affinis"
"Collocalia_vanikorensis","Aerodramus_amelis"
"Aerodramus_palawanensis","Aerodramus_amelis"
"Aerodramus_vanikorensis","Aerodramus_amelis"
"Collocalia_brevirostris","Aerodramus_brevirostris"
"Collocalia_fuciphaga","Aerodramus_brevirostris"
"Collocalia_francica","Aerodramus_elaphrus"
"Aerodramus_fuciphagus","Aerodramus_germani"
"Aerodramus_hirundinacea","Aerodramus_hirundinaceus"
"Collocalia_fuciphaga","Aerodramus_salangana"
"Collocalia_spodiopygius","Aerodramus_spodiopygius"
"Collocalia_brevirostris","Aerodramus_unicolor"
"Aerodramus_palawanensis","Aerodramus_vanikorensis"
